Rebalance_Date,Regime,Eligible_Count,Turnover_Pct,Gross_Return,Net_Return,Nifty_Return,Equity,Nifty_Equity,Top20_Tickers
2020-04-10,CASH (0.00),77,0.0,0.00112118398282135,0.00112118398282135,0.023213937769177573,2002242.3679656426,2046427.8755383552,CASH
2020-04-17,CASH (0.00),90,0.0,0.00112118398282135,0.00112118398282135,-0.015884376969951597,2004487.250038332,2013921.6437214867,CASH
2020-04-24,CASH (0.00),84,0.0,0.00112118398282135,0.00112118398282135,0.06932053993821263,2006734.6490368447,2153527.779457513,CASH
2020-05-01,CASH (0.00),100,0.0,0.00112118398282135,0.00112118398282135,-0.057519749404085885,2008984.5677831175,2029657.4012483791,CASH
2020-05-08,CASH (0.00),82,0.0,0.00112118398282135,0.00112118398282135,-0.006349311440677963,2011237.0091022511,2016770.474289976,CASH
2020-05-15,CASH (0.00),89,0.0,0.00112118398282135,0.00112118398282135,-0.0117336638215364,2013491.9758225142,1993106.367539457,CASH
2020-05-22,CASH (0.00),85,0.0,0.00112118398282135,0.00112118398282135,0.05480043149946057,2015749.4707753456,2102329.456504942,CASH
2020-05-29,CASH (0.00),101,0.0,0.00112118398282135,0.00112118398282135,0.06097233585600348,2018009.4967953595,2230513.3942069304,CASH
2020-06-05,CASH (0.09),135,0.0,0.00112118398282135,0.00112118398282135,-0.012404585901305665,2020272.0567203478,2202844.7992044776,CASH
2020-06-12,CASH (0.09),134,0.0,0.00112118398282135,0.00112118398282135,0.025254989995607824,2022537.1533912842,2258477.622570263,CASH
2020-06-19,CASH (0.32),147,0.0,0.00112118398282135,0.00112118398282135,0.018516314824951863,2024804.7896523275,2300296.305254883,CASH
2020-06-26,CASH (0.33),172,0.0,0.00112118398282135,0.00112118398282135,0.016035751840168144,2027074.9683508256,2337183.285964806,CASH
2020-07-03,BUY (0.42),180,39.506553004369366,-0.003863476959494114,-0.005443739079668889,0.013534569498347082,2016040.1011281956,2368816.055579072,"ADANI GREEN ENERGY LIMITED, PATANJALI FOODS LIMITED, BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, RELIANCE POWER LIMITED, COROMANDEL INTERNATIONAL LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, SYNGENE INTERNATIONAL LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, BIOCON LIMITED, GRANULES INDIA LIMITED, BALKRISHNA INDUSTRIES LIMITED, IPCA LABORATORIES LIMITED, Escorts Kubota Limited, MUTHOOT FINANCE LIMITED"
2020-07-10,BUY (0.50),187,11.775828208022661,0.007427972966177263,0.006956939837856356,0.00922968703021887,2030065.5708224503,2390679.4864042243,"ADANI GREEN ENERGY LIMITED, BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, RELIANCE POWER LIMITED, COROMANDEL INTERNATIONAL LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, SYNGENE INTERNATIONAL LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, BIOCON LIMITED, GRANULES INDIA LIMITED, BALKRISHNA INDUSTRIES LIMITED, IPCA LABORATORIES LIMITED, Escorts Kubota Limited, MUTHOOT FINANCE LIMITED, LAURUS LABS LIMITED, TATA CONSUMER PRODUCTS LIMITED, JUBILANT PHARMOVA LIMITED, AUROBINDO PHARMA LTD"
2020-07-17,BUY (0.51),179,9.423667489266501,0.035323622445650515,0.034946675746079854,0.02143266668915067,2101009.614069263,2441918.122996916,"BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, COROMANDEL INTERNATIONAL LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, SYNGENE INTERNATIONAL LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, BIOCON LIMITED, GRANULES INDIA LIMITED, BALKRISHNA INDUSTRIES LIMITED, IPCA LABORATORIES LIMITED, Escorts Kubota Limited, MUTHOOT FINANCE LIMITED, LAURUS LABS LIMITED, TATA CONSUMER PRODUCTS LIMITED, JUBILANT PHARMOVA LIMITED, AUROBINDO PHARMA LTD, POLY MEDICURE LIMITED, E.I.D PARRY (INDIA) LIMITED"
2020-07-24,BUY (0.56),184,3.8567465802616496,0.02364087489520839,0.023486605031997922,-0.005525013895079867,2150355.1970433383,2428426.4914367106,"BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, COROMANDEL INTERNATIONAL LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, SYNGENE INTERNATIONAL LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, BIOCON LIMITED, GRANULES INDIA LIMITED, BALKRISHNA INDUSTRIES LIMITED, IPCA LABORATORIES LIMITED, Escorts Kubota Limited, MUTHOOT FINANCE LIMITED, LAURUS LABS LIMITED, TATA CONSUMER PRODUCTS LIMITED, JUBILANT PHARMOVA LIMITED, AUROBINDO PHARMA LTD, POLY MEDICURE LIMITED, E.I.D PARRY (INDIA) LIMITED, RELIANCE INDUSTRIES LIMITED"
